taxon_id,taxon_authority,n_ds,ms_merge,sp_cat,mdl_seq,scientific_name,common_name,worms_id,redlist_code,extrisk_code,er_score,is_mmpa,is_mbta,is_bcc,worms_is_marine,worms_is_extinct,esa_code,esa_source,is_ok
276156,worms,1,NA,fish,16114,Stellifer ericymba,hollow stardrum,276156,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
279951,worms,1,NA,fish,16115,Brachaluteres jacksonianus,Pigmy leatherjacket,279951,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
1779369,worms,1,NA,fish,16116,Paraselene orstedii,Mexican moonfish,1779369,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
219042,worms,1,NA,fish,16117,Paracheilinus mccoskeri,McCosker's flasher,219042,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
218935,worms,1,NA,fish,16118,Bodianus bimaculatus,twospot hogfish,218935,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278600,worms,1,NA,fish,16119,Eviota pellucida,Transparent dwarfgoby,278600,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
219308,worms,1,NA,fish,16120,Meiacanthus smithi,Disco blenny,219308,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278832,worms,1,NA,fish,16121,Centropyge colini,Cocos-Keeling angelfish,278832,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
219564,worms,1,NA,fish,16122,Silhouettea insinuans,Phantom goby,219564,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
280067,worms,1,NA,fish,16123,Centropomus robalito,yellowfin snook,280067,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
280069,worms,1,NA,fish,16124,Centropomus unionensis,humpback snook,280069,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278269,worms,1,NA,fish,16125,Torquigener pallimaculatus,NA,278269,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
212772,worms,1,NA,fish,16126,Amphiprion sebae,Sebae anemonefish,212772,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
280990,worms,1,NA,fish,16127,Hapalogenys kishinouyei,Lined javelinfish,280990,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
276281,worms,1,NA,fish,16128,Prionotus horrens,bristly searobin,276281,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
272151,worms,1,NA,fish,16129,Cheilopogon arcticeps,White-finned flyingfish,272151,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
283027,worms,1,NA,fish,16130,Trachichthys australis,Roughy,283027,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
219157,worms,1,NA,fish,16131,Parapercis punctulata,Spotted sandperch,219157,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
219432,worms,1,NA,fish,16132,Cryptocentrus cryptocentrus,ninebar goby,219432,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
377537,worms,1,NA,invertebrate,16134,Metapenaeus intermedius,middle shrimp,377537,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
344062,worms,1,NA,reptile,16135,Hydrophis lapemoides,Persian Gulf sea snake,344062,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
344074,worms,1,NA,reptile,16136,Hydrophis spiralis,yellow sea snake,344074,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
409038,worms,1,NA,invertebrate,16137,Lysiosquilla sulcirostris,NA,409038,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409186,worms,1,NA,invertebrate,16138,Areosquilla indica,NA,409186,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
409283,worms,1,NA,invertebrate,16139,Meiosquilla swetti,NA,409283,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409350,worms,1,NA,invertebrate,16140,Squilla hancocki,NA,409350,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409355,worms,1,NA,invertebrate,16141,Squilla panamensis,Panama mantis shrimp,409355,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
467796,worms,1,NA,invertebrate,16142,Albunea marquisiana,NA,467796,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
535082,worms,1,NA,invertebrate,16144,Cantellius secundus,NA,535082,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
132858,worms,1,NA,invertebrate,16146,Haliclona (Haliclona) simulans,NA,132858,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
1298640,worms,1,NA,invertebrate,16147,Sacoproteus smaragdinus,emerald slug,1298640,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
291595,worms,1,NA,invertebrate,16148,Astrostole rodolphi,NA,291595,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
210171,worms,1,NA,invertebrate,16149,Actumnus asper,NA,210171,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
442766,worms,1,NA,invertebrate,16150,Callinectes arcuatus,arched swimming crab,442766,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
443872,worms,1,NA,invertebrate,16151,Quadrella reticulata,NA,443872,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
220901,worms,1,NA,invertebrate,16152,Centropages orsinii,NA,220901,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
112726,worms,1,NA,other,16153,Spiroloculina excavata,NA,112726,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
220515,worms,1,NA,coral,16154,Calliactis polypus,outer-hermit sea anemone,220515,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
344496,worms,1,NA,invertebrate,16155,Compressidentalium hungerfordi,NA,344496,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
564498,worms,1,NA,invertebrate,16156,Dolomena dilatata,NA,564498,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
129916,worms,1,NA,other,16157,Mesochaetopterus sagittarius,NA,129916,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
333049,worms,1,NA,other,16158,Armandia leptocirris,NA,333049,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
215616,worms,1,NA,fish,16159,Minous inermis,Alcock's scorpionfish,215616,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277317,worms,1,NA,fish,16160,Enneapterygius larsonae,Western Australian black-head triplefin,277317,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
276604,worms,1,NA,fish,16161,Cristiceps australis,Southern crested weedfish,276604,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
281388,worms,1,NA,fish,16163,Lonchurus elegans,Blackfin croaker,281388,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
398509,worms,1,NA,fish,16164,Nectamia similis,Similar cardinalfish,398509,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278957,worms,1,NA,fish,16166,Lates calcarifer,barramundi,278957,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
212073,worms,1,NA,fish,16168,Lethrinus conchyliatus,redaxil emperor,212073,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
276412,worms,1,NA,fish,16169,Chaetodipterus zonatus,Pacific spadefish,276412,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275978,worms,1,NA,fish,16170,Strongylura exilis,California needlefish,275978,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
218087,worms,1,NA,fish,16171,Rhinopias frondosa,weedy scorpionfish,218087,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
219705,worms,1,NA,fish,16172,Tentoriceps cristatus,crested hairtail,219705,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
280920,worms,1,NA,fish,16173,Goniistius vestitus,Crested morwong,280920,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
273808,worms,1,NA,fish,16174,Rastrelliger faughni,Island mackerel,273808,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
127254,worms,1,NA,fish,16176,Sebastes mentella,deepwater redfish,127254,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278636,worms,1,NA,fish,16177,Lethrinus ornatus,Ornate emperor,278636,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
281664,worms,1,NA,fish,16178,Nematistius pectoralis,roosterfish,281664,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
277870,worms,1,NA,fish,16179,Cirrhilabrus temminckii,Threadfin wrasse,277870,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
219332,worms,1,NA,fish,16180,Petroscirtes variabilis,variable sabretooth blenny,219332,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277116,worms,1,NA,fish,16181,Pinjalo lewisi,Slender pinjalo,277116,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
273321,worms,1,NA,fish,16182,Cepola schlegelii,Japanese bandfish,273321,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
274283,worms,1,NA,fish,16183,Symphurus varius,Mottled tonguefish,274283,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
272958,worms,1,NA,fish,16184,Acanthurus albipectoralis,Whitefin surgeonfish,272958,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277696,worms,1,NA,fish,16185,Siphamia cuneiceps,Wedgehead siphonfish,277696,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
281402,worms,1,NA,fish,16186,Lotella phycis,Beardie,281402,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
281080,worms,1,NA,fish,16187,Histiophryne bougainvilli,Smooth anglerfish,281080,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
276338,worms,1,NA,fish,16188,Diplogrammus xenicus,Japanese fold dragonet,276338,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
382902,worms,1,NA,invertebrate,16189,Panulirus polyphagus,mud spiny lobster,382902,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
1606053,worms,1,NA,invertebrate,16190,Gonionida andamanica,NA,1606053,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
1377407,worms,1,NA,reptile,16192,Hydrophis peronii,spiny-headed seasnake,1377407,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
754350,worms,1,NA,invertebrate,16193,Volegalea cochlidium,spiral melongena,754350,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
103827,worms,1,NA,other,16194,Halocynthia papillosa,red sea-squirt,103827,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
291673,worms,1,NA,invertebrate,16195,Ophidiaster kermadecensis,NA,291673,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
414182,worms,1,NA,invertebrate,16196,Patiriella oliveri,NA,414182,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
210264,worms,1,NA,invertebrate,16197,Hyastenus diacanthus,horn decorator crab,210264,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
444466,worms,1,NA,invertebrate,16198,Pachygrapsus laevimanus,NA,444466,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
558067,worms,1,NA,invertebrate,16199,Guinusia chabrus,NA,558067,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
558068,worms,1,NA,invertebrate,16200,Guinusia dentipes,shore crab,558068,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
241804,worms,1,NA,invertebrate,16201,Colochirus crassus,NA,241804,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
256677,worms,1,NA,invertebrate,16202,Natatolana japonensis,Japanese cirolanid sea pill bug,256677,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
256711,worms,1,NA,invertebrate,16203,Natatolana wowine,NA,256711,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
1760900,worms,1,NA,invertebrate,16204,Latona incarnata,fleshy donax,1760900,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
325464,worms,1,NA,invertebrate,16205,Cellana testudinaria,turtle limpet,325464,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
1437797,worms,1,NA,invertebrate,16206,Lusepiola birostrata,butterfly bobtail,1437797,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
393904,worms,1,NA,invertebrate,16207,Pecten fumatus,Australian scallop,393904,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
393971,worms,1,NA,invertebrate,16208,Minnivola pyxidata,box scallop,393971,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
456629,worms,1,NA,invertebrate,16209,Patelloida alticostata,NA,456629,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
531612,worms,1,NA,invertebrate,16210,Pleurobranchaea maculata,grey side-grilled slug,531612,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
137260,worms,1,NA,other,16211,Cyclosalpa pinnata,NA,137260,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
368186,worms,1,NA,invertebrate,16212,Clorida albolitura,NA,368186,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409276,worms,1,NA,invertebrate,16213,Lophosquilla tiwarii,NA,409276,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
409222,worms,1,NA,invertebrate,16214,Cloridina pelamidae,NA,409222,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409312,worms,1,NA,invertebrate,16215,Oratosquillina perpensa,common squillid mantis shrimp,409312,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409245,worms,1,NA,invertebrate,16216,Erugosquilla woodmasoni,smooth squillid mantis shrimp,409245,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
408993,worms,1,NA,invertebrate,16217,Haptosquilla stoliura,NA,408993,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409258,worms,1,NA,invertebrate,16218,Harpiosquilla raphidea,giant harpiosquillid mantis shrimp,409258,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
246805,worms,1,NA,invertebrate,16220,Phanogenia multibrachiata,NA,246805,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
409240,worms,1,NA,invertebrate,16221,Erugosquilla grahami,NA,409240,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409303,worms,1,NA,invertebrate,16222,Oratosquillina gravieri,Vietnamese squillid mantis shrimp,409303,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409270,worms,1,NA,invertebrate,16223,Levisquilla inermis,NA,409270,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409197,worms,1,NA,invertebrate,16225,Carinosquilla multicarinata,NA,409197,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409361,worms,1,NA,invertebrate,16226,Squilloides leptosquilla,NA,409361,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
410092,worms,1,NA,invertebrate,16227,Enosteoides ornatus,NA,410092,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
221013,worms,1,NA,invertebrate,16228,Harpiosquilla harpax,robber harpiosquillid mantis shrimp,221013,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
211134,worms,1,NA,invertebrate,16229,Spiropagurus spiriger,NA,211134,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409305,worms,1,NA,invertebrate,16230,Oratosquillina interrupta,NA,409305,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
409274,worms,1,NA,invertebrate,16231,Lophosquilla costata,NA,409274,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
409124,worms,1,NA,invertebrate,16232,Coronidopsis serenei,NA,409124,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
846028,worms,1,NA,invertebrate,16233,Pisidia streptochiroides,NA,846028,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
477812,worms,1,NA,invertebrate,16234,Laomedia astacina,NA,477812,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
209390,worms,1,NA,fish,16235,Apogonichthyoides nigripinnis,Bullseye,209390,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277511,worms,1,NA,fish,16236,Chlorurus troschelii,Troschel's parrotfish,277511,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278062,worms,1,NA,fish,16237,Cosmocampus investigatoris,Investigator pipefish,278062,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
280779,worms,1,NA,fish,16238,Filicampus tigris,Tiger pipefish,280779,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
283127,worms,1,NA,fish,16239,Vanacampus margaritifer,Mother-of-pearl pipefish,283127,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277546,worms,1,NA,fish,16240,Cirrhitichthys calliurus,Spottedtail hawkfish,277546,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
281382,worms,1,NA,fish,16241,Lobulogobius omanensis,Oman goby,281382,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277630,worms,1,NA,fish,16242,Bathygobius meggitti,Meggitt's goby,277630,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278985,worms,1,NA,fish,16243,Amblyeleotris yanoi,Flagtail shrimpgoby,278985,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
1526241,worms,1,NA,fish,16244,Morwong fuscus,Red morwong,1526241,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278972,worms,1,NA,fish,16245,Amblyeleotris latifasciata,Wide-barred shrimpgoby,278972,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277345,worms,1,NA,fish,16246,Enneapterygius ziegleri,Ziegler's triplefin,277345,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277048,worms,1,NA,fish,16247,Pterygotrigla pauli,Yellow spotted gurnard,277048,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
282241,worms,1,NA,fish,16248,Pholidichthys anguis,NA,282241,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
280772,worms,1,NA,fish,16249,Favonigobius gymnauchen,Sharp-nosed sand goby,280772,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
281151,worms,1,NA,fish,16250,Ichthyscopus sannio,Spotcheck stargazer,281151,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
221345,worms,1,NA,fish,16251,Allenbatrachus grunniens,Grunting toadfish,221345,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
276811,worms,1,NA,fish,16252,Plesiops auritus,Earspot longfin,276811,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278461,worms,1,NA,fish,16253,Dactyloptena tiltoni,Plain helmet gurnard,278461,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278459,worms,1,NA,fish,16254,Dactyloptena macracantha,Spotwing flying gurnard,278459,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
279895,worms,1,NA,fish,16255,Bembras japonica,NA,279895,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278927,worms,1,NA,fish,16256,Paramonacanthus otisensis,Dusky leatherjacket,278927,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
219178,worms,1,NA,fish,16257,Enneapterygius fasciatus,Banded triplefin,219178,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
218533,worms,1,NA,fish,16258,Gerres erythrourus,Deep-bodied mojarra,218533,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277283,worms,1,NA,fish,16259,Choerodon zosterophorus,Zoster wrasse,277283,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278367,worms,1,NA,fish,16260,Parascorpaena maculipinnis,NA,278367,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277238,worms,1,NA,fish,16261,Paracentropogon vespa,Wasp roguefish,277238,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
276772,worms,1,NA,fish,16262,Priolepis nuchifasciata,Orange reef-goby,276772,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278363,worms,1,NA,fish,16263,Pardachirus hedleyi,Southern peacock sole,278363,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278275,worms,1,NA,fish,16264,Torquigener squamicauda,Brush-tail toadfish,278275,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
282689,worms,1,NA,fish,16265,Schuettea scalaripinnis,Eastern pomfred,282689,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
279827,worms,1,NA,fish,16266,Atypichthys strigatus,Australian mado,279827,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277071,worms,1,NA,fish,16267,Pempheris ypsilychnus,Ypsilon bullseye,277071,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
311659,worms,1,NA,fish,16268,Lepidamia multitaeniata,Smallscale cardinal,311659,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
273141,worms,1,NA,fish,16269,Parablennius yatabei,NA,273141,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
218668,worms,1,NA,fish,16270,Parupeneus jansenii,Jansen's goatfish,218668,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
275187,worms,1,NA,fish,16271,Hippocampus bargibanti,Pygmy seahorse,275187,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
212236,worms,1,NA,fish,16272,Hippocampus kelloggi,Great seahorse,212236,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
275750,worms,1,NA,fish,16273,Halichoeres bicolor,Pearly-spotted wrasse,275750,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278259,worms,1,NA,fish,16274,Muraenichthys thompsoni,Thompson's snake eel,278259,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
279182,worms,1,NA,fish,16275,Okamejei hollandi,Yellow-spotted skate,279182,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
277841,worms,1,NA,fish,16276,Cirrhilabrus condei,Conde's wrasse,277841,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
1577313,worms,1,NA,fish,16277,Amblyglyphidodon batunaorum,Batuna's damselfish,1577313,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278650,worms,1,NA,fish,16278,Amblygobius bynoensis,Bynoe goby,278650,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
318482,worms,1,NA,fish,16279,Hime curtirostris,Shortsnout threadsail,318482,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
276969,worms,1,NA,fish,16280,Gerres subfasciatus,Common silver belly,276969,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
273484,worms,1,NA,fish,16281,Plectorhinchus chrysotaenia,Yellow-striped sweetlips,273484,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278022,worms,1,NA,fish,16282,Omobranchus rotundiceps,Rotund blenny,278022,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
279261,worms,1,NA,fish,16283,Diagramma labiosum,NA,279261,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
273130,worms,1,NA,fish,16284,Parablennius intermedius,NA,273130,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
272763,worms,1,NA,fish,16285,Cataetyx lepidogenys,NA,272763,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
278923,worms,1,NA,fish,16286,Paramonacanthus lowei,Lowe's leatherjacket,278923,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
