is_ok,component,common_name,scientific_name,redlist_code_max,extrisk_code,er_score,is_mmpa,is_mbta,is_bcc,worms_is_marine,worms_is_extinct,n_datasets,taxon_authority,taxon_id,model_id
TRUE,bird,Snow Goose,Anser caerulescens,LC,IUCN:LC,1,FALSE,FALSE,FALSE,NA,NA,1,botw,22679896,17588
TRUE,bird,Snowy Plover,Charadrius nivosus,TN,IUCN:TN,1,FALSE,FALSE,FALSE,TRUE,NA,4,botw,22725033,NA
TRUE,bird,Song Sparrow,Melospiza melodia,LC,FWS:LC,10,FALSE,TRUE,FALSE,NA,NA,1,botw,22721058,17858
TRUE,bird,Sooty Fox-sparrow,Passerella unalaschcensis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,NA,NA,1,botw,103779230,18271
TRUE,bird,Sooty Shearwater,Ardenna grisea,NT,FWS:LC,10,FALSE,TRUE,FALSE,TRUE,NA,1,botw,22698209,17611
TRUE,bird,Sooty Tern,Onychoprion fuscatus,LC,FWS:LC,10,FALSE,TRUE,FALSE,TRUE,NA,1,botw,22694740,17883
TRUE,bird,South Polar Skua,Catharacta maccormicki,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,botw,22694218,17666
TRUE,bird,Spectacled Eider,Somateria fischeri,TN,FWS:TN,50,FALSE,TRUE,FALSE,TRUE,NA,4,botw,22680412,NA
TRUE,bird,Spotted Owl,Strix occidentalis,EN,IUCN:EN,25,FALSE,FALSE,FALSE,NA,NA,2,botw,22689089,NA
TRUE,bird,Spotted Sandpiper,Actitis macularius,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,botw,22693277,17558
TRUE,bird,Sprague's Pipit,Anthus spragueii,LC,IUCN:LC,1,FALSE,FALSE,FALSE,NA,NA,1,botw,22718591,18331
TRUE,bird,Steller's Eider,Polysticta stelleri,VU,FWS:TN,50,FALSE,TRUE,FALSE,TRUE,NA,4,botw,22680415,NA
TRUE,bird,Stilt Sandpiper,Calidris himantopus,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,NA,1,botw,22693437,17650
TRUE,bird,Surf Scoter,Melanitta perspicillata,LC,FWS:LC,10,FALSE,TRUE,FALSE,TRUE,NA,1,botw,22680441,17853
TRUE,bird,Surfbird,Calidris virgata,LC,IUCN:LC,1,FALSE,FALSE,FALSE,NA,NA,1,botw,22693356,17659
TRUE,bird,Swainson's Thrush,Catharus swainsoni,LC,IUCN:LC,1,FALSE,FALSE,FALSE,NA,NA,1,botw,103881981,18251
TRUE,bird,Thick-billed Murre,Uria lomvia,LC,FWS:LC,10,FALSE,TRUE,FALSE,TRUE,NA,1,botw,22694847,18071
TRUE,bird,Townsend's Storm-petrel,Hydrobates socorroensis,EN,FWS:LC,10,FALSE,TRUE,FALSE,TRUE,NA,1,botw,132450926,18263
TRUE,bird,Tufted Puffin,Fratercula cirrhata,LC,FWS:LC,10,FALSE,TRUE,TRUE,TRUE,NA,1,botw,22694934,17747
TRUE,bird,Wandering Tattler,Tringa incana,LC,FWS:LC,10,FALSE,TRUE,TRUE,TRUE,NA,1,botw,22693305,18058
TRUE,bird,Western Grebe,Aechmophorus occidentalis,LC,FWS:LC,10,FALSE,TRUE,TRUE,TRUE,NA,1,botw,22696631,17559
TRUE,bird,Western Gull,Larus occidentalis,LC,FWS:LC,10,FALSE,TRUE,TRUE,TRUE,NA,1,botw,22694337,17818
TRUE,bird,Western Sandpiper,Calidris mauri,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,botw,22693376,18134
TRUE,bird,Whimbrel,Numenius phaeopus,LC,FWS:LC,10,FALSE,TRUE,FALSE,TRUE,NA,1,botw,22693178,17874
TRUE,bird,Whiskered Auklet,Aethia pygmaea,LC,FWS:LC,10,FALSE,TRUE,TRUE,TRUE,NA,1,botw,22694918,17563
TRUE,bird,White-crowned Sparrow,Zonotrichia leucophrys,LC,IUCN:LC,1,FALSE,FALSE,FALSE,NA,NA,1,botw,22721088,18091
TRUE,bird,White-necked Petrel,Pterodroma cervicalis,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,1,botw,22697957,17948
TRUE,bird,White-rumped Sandpiper,Calidris fuscicollis,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,1,botw,22693399,17649
TRUE,bird,White-tailed Tropicbird,Phaethon lepturus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,botw,22696645,17908
TRUE,bird,White-winged Scoter,Melanitta deglandi,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,botw,22734194,17852
TRUE,bird,Willow Flycatcher,Empidonax traillii,EN,FWS:LC,10,FALSE,TRUE,TRUE,NA,NA,3,botw,22699848,NA
TRUE,bird,Wilson's Storm-petrel,Oceanites oceanicus,LC,FWS:LC,10,FALSE,TRUE,FALSE,TRUE,NA,1,botw,22698436,17879
TRUE,bird,Wilson's Warbler,Cardellina pusilla,LC,IUCN:LC,1,FALSE,FALSE,FALSE,NA,NA,1,botw,22721879,17664
TRUE,bird,Yellow-billed Loon,Gavia adamsii,NT,FWS:LC,10,FALSE,TRUE,TRUE,TRUE,NA,1,botw,22697847,17763
TRUE,coral,Atlantic mushroom coral,Scolymia lacera,CR,IUCN:CR,50,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,287853,NA
TRUE,coral,Black Sea fan,Iciligorgia schrammi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290178,2726
TRUE,coral,Black Sea rod,Plexaura homomalla,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290797,5693
TRUE,coral,Caillet's stony coral,Javania cailleti,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,135198,749
TRUE,coral,California golden gorgonian,Muricea californica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,287556,5721
TRUE,coral,"Coral, boulder star",Orbicella franksi,NT,NMFS:TN,50,FALSE,FALSE,FALSE,TRUE,NA,4,worms,758262,NA
TRUE,coral,"Coral, lobed star",Orbicella annularis,EN,NMFS:TN,50,FALSE,FALSE,FALSE,TRUE,NA,4,worms,758260,NA
TRUE,coral,"Coral, mountainous star",Orbicella faveolata,EN,NMFS:TN,50,FALSE,FALSE,FALSE,TRUE,NA,4,worms,758261,NA
TRUE,coral,Devonshire cup coral,Caryophyllia (Caryophyllia) smithii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,135144,2825
TRUE,coral,Duchassaing's colonial anemone,Isaurus tuberculatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,101058,6621
TRUE,coral,Fernald brooding anemone,Cribrinopsis fernaldi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283422,5102
TRUE,coral,Gardiner's coral,Gardineroseris planulata,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207274,NA
TRUE,coral,Graham's sheet coral,Agaricia grahamae,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287913,NA
TRUE,coral,Gurney's sea pen,Ptilosarcus gurneyi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290947,2685
TRUE,coral,Kamchatka coral,Paragorgia arborea,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,NA,1,worms,125418,1115
TRUE,coral,Kings coral,Antipathes caribbeana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283884,3546
TRUE,coral,Marenzeller's stony coral,Fungiacyathus (Bathyactis) marenzelleri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,135205,76
TRUE,coral,Mcmurrich's anemone,Boloceroides mcmurrichi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,288925,7040
TRUE,coral,Palmer’s eunicea,Eunicea palmeri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283257,5918
TRUE,coral,Pourtales fan coral,Madrepora carolina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,287092,2693
TRUE,coral,Spitsberg sea anemone,Glandulactis spetsbergensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,100842,841
TRUE,coral,adhesive sea anemone,Cryptodendrum adhaesivum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,289169,9446
TRUE,coral,artichoke coral,Scolymia cubensis,CR,IUCN:CR,50,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,287852,NA
TRUE,coral,baroque cave coral,Thalamophyllia riisei,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,286868,2692
TRUE,coral,beadlet anemone,Actinia equina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,100803,7356
TRUE,coral,bent sea rod,Eunicea flexuosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,834203,4636
TRUE,coral,berried anemone,Alicia mirabilis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,100862,2858
TRUE,coral,blister anemone,Phymactis papillosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290760,6148
TRUE,coral,blue coral,Heliopora coerulea,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,210725,NA
TRUE,coral,blushing star coral,Stephanocoenia intersepta,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,291119,NA
TRUE,coral,bonsai bamboo coral,Acanella arbuscula,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,125371,3911
TRUE,coral,bottle-brush coral,Muriceopsis flavida,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290417,2378
TRUE,coral,boulder brain coral,Colpophyllia natans,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,3,worms,289697,NA
TRUE,coral,brain coral,Pseudodiploria strigosa,CR,IUCN:CR,50,FALSE,FALSE,FALSE,TRUE,NA,3,worms,718718,NA
TRUE,coral,branched pipe coral,Carijoa riisei,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,395098,1459
TRUE,coral,brilliant sea fingers,Titanideum frauenfeldii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,291226,2899
TRUE,coral,brooding anemone,Epiactis prolifera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283435,4096
TRUE,coral,brown gorgonian,Muricea fruticosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,287562,6173
TRUE,coral,brown stony coral,Paracyathus stearnsii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,286830,6038
TRUE,coral,cauliflower coral,Pocillopora damicornis,EN,IUCN:EN,25,FALSE,FALSE,FALSE,TRUE,NA,3,worms,206953,NA
TRUE,coral,clonal anemone,Anthopleura elegantissima,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283347,6193
TRUE,coral,clonal plumose anemone,Metridium senile,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,100982,1536
TRUE,coral,clubbed finger coral,Porites porites,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207238,NA
TRUE,coral,cockscomb cup coral,Desmophyllum dianthus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,135159,524
TRUE,coral,colonial cup coral,Coenocyathus bowersi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,286780,5694
TRUE,coral,colorful sea rod,Diodogorgia nodulifera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,288872,3194
TRUE,coral,common sea fan,Gorgonia ventalina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290045,6759
TRUE,coral,corky sea finger,Briareum asbestinum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,289534,3615
TRUE,coral,crab anemone,Triactis producta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,220506,7903
TRUE,coral,dahlia anemone,Urticina felina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,100834,2180
TRUE,coral,dandelion coral,Nidalia occidentalis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290487,3024
TRUE,coral,deep-sea star coral,Deltocyathus calcar,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,286791,3812
TRUE,coral,deepwater coral,Swiftia exserta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,286416,2660
TRUE,coral,deepwater stony coral,Enallopsammia profunda,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,NA,1,worms,157965,5136
TRUE,coral,delicate ivory bush coral,Oculina tenella,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287100,NA
TRUE,coral,delicate spiny sea rod,Muricea laxa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,287567,3222
TRUE,coral,double-forked plexaurella,Plexaurella dichotoma,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290812,4800
TRUE,coral,doughnut sea rod,Eunicea fusca,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283242,4687
TRUE,coral,dry sea feather,Pseudoplexaura porosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290881,2750
TRUE,coral,dwarf cup coral,Astrangia solitaria,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,287125,3531
TRUE,coral,eight-ray finger coral,Madracis formosa,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287108,NA
TRUE,coral,elkhorn coral,Acropora palmata,CR,NMFS:TN,50,FALSE,FALSE,FALSE,TRUE,NA,4,worms,288227,NA
TRUE,coral,encrusting gorgonian,Erythropodium caribaeorum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,289919,4647
TRUE,coral,false knob coral,Montastraea cavernosa,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,287962,NA
TRUE,coral,feathery black coral,Myriopathes ulex,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,290441,7806
TRUE,coral,fisheating anemone,Urticina piscivora,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283445,6194
TRUE,coral,forked sea feather,Pterogorgia anceps,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290922,6939
TRUE,coral,fragile saucer coral,Agaricia fragilis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287912,NA
TRUE,coral,fused ivory tree coral,Oculina varicosa,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287102,NA
TRUE,coral,fused staghorn coral,Acropora prolifera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,288235,11716
TRUE,coral,giant green anemone,Anthopleura xanthogrammica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283377,6333
TRUE,coral,giant plumed anemone,Metridium farcimen,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283704,2136
TRUE,coral,giant slit-pore sea rod,Plexaurella nutans,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290819,4986
TRUE,coral,golfball coral,Favia fragum,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207432,NA
TRUE,coral,gorgonian sea fan coral,Calcigorgia spiculifera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,378316,7965
TRUE,coral,gray plexaurella,Plexaurella grisea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290815,4817
TRUE,coral,grooved brain coral,Diploria labyrinthiformis,CR,IUCN:CR,50,FALSE,FALSE,FALSE,TRUE,NA,3,worms,289826,NA
TRUE,coral,hedge carnation coral,Gersemia fruticosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,156101,604
TRUE,coral,hedgehog coral,Echinopora gemmacea,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,207418,NA
TRUE,coral,hermit crab zoanthid,Epizoanthus paguriphilus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,101036,5779
TRUE,coral,hidden cupcoral,Phyllangia americana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,346430,5218
TRUE,coral,horn stony coral,Caryophyllia (Caryophyllia) ambrosia,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,135135,1447
TRUE,coral,horseman anemone,Urticina eques,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,100833,7491
TRUE,coral,hump coral,Porites vaughani,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,288918,NA
TRUE,coral,hump coral,Porites colonensis,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,1,worms,288893,8388
TRUE,coral,hump coral,Porites stephensoni,EN,IUCN:EN,25,FALSE,FALSE,FALSE,TRUE,NA,3,worms,288915,NA
TRUE,coral,hump coral,Porites furcata,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,288902,NA
TRUE,coral,hump coral,Porites solida,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207227,NA
TRUE,coral,hump coral,Porites branneri,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,NA,1,worms,288892,4334
TRUE,coral,ivory bush coral,Oculina diffusa,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287097,NA
TRUE,coral,ivory coral,Oculina valenciennesi,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,287101,8028
TRUE,coral,knobby brain coral,Pseudodiploria clivosa,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,NA,3,worms,828326,NA
TRUE,coral,knobby candelabra,Eunicea asperula,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283234,4942
TRUE,coral,knobby candelabra,Eunicea tourneforti,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283263,5753
TRUE,coral,knobby star coral,Solenastrea hyades,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,291055,NA
TRUE,coral,leaf coral,Pavona varians,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207303,NA
TRUE,coral,leaf coral,Pavona maldivensis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207309,NA
TRUE,coral,leaf coral,Pavona duerdeni,EN,IUCN:EN,25,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207315,NA
TRUE,coral,lesser horn coral,Premocyathus cornuformis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,135167,2278
TRUE,coral,lesser speckled cup coral,Colangia immersa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,289691,2565
TRUE,coral,lesser starlet coral,Siderastrea radians,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207517,NA
TRUE,coral,lettuce coral,Agaricia agaricites,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287911,NA
TRUE,coral,lettuce-leaf coral,Agaricia tenuifolia,CR,IUCN:CR,50,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287916,NA
TRUE,coral,long sea whip,Ellisella elongata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,520722,5058
TRUE,coral,lowrelief lettuce coral,Agaricia humilis,CR,IUCN:CR,50,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287914,NA
TRUE,coral,luminescent sea-pen,Pennatula phosphorea,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,NA,1,worms,128517,1145
TRUE,coral,maculate stony coral,Solenosmilia variabilis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,135168,1317
TRUE,coral,magnificent sea anemone,Radianthus magnifica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,854493,9447
TRUE,coral,mammillated eunicea,Eunicea mammosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283254,7689
TRUE,coral,massive starlet coral,Siderastrea siderea,CR,FWS:EN,100,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207516,NA
TRUE,coral,maze coral,Meandrina meandrites,CR,IUCN:CR,50,FALSE,FALSE,FALSE,TRUE,NA,3,worms,289232,NA
TRUE,coral,moonglow anemone,Anthopleura artemisia,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283337,3494
TRUE,coral,northern star coral,Astrangia poculata,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,157967,NA
TRUE,coral,ocular coral,Madrepora oculata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,135209,624
TRUE,coral,orange anemone,Diadumene cincta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,100872,11108
TRUE,coral,orange cup coral,Tubastraea coccinea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,291251,3187
TRUE,coral,orange decameric anemone,Halcurias pilatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290067,2323
TRUE,coral,orange gorgonian,Adelogorgia phyllosclera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,289357,6220
TRUE,coral,orange sea fan black coral,Antipathes gracilis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,283901,3177
TRUE,coral,orange spiny sea rod,Muricea elongata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,287559,4396
TRUE,coral,orange stony coral,Balanophyllia (Balanophyllia) elegans,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,286920,5769
TRUE,coral,orange telesto,Telesto fruticulosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,287517,3285
TRUE,coral,orange zoanthid,Epizoanthus scotinus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283864,6764
TRUE,coral,orange-striped green anemone,Diadumene lineata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,395099,3495
TRUE,coral,orb carnation coral,Drifa glomerata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,146941,3596
TRUE,coral,papillose cup coral,Paracyathus pulchellus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,135163,2784
TRUE,coral,parasitic sea anemone,Allantactis parasitica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,100933,12303
TRUE,coral,pillar coral,Dendrogyra cylindrus,CR,NMFS:EN,100,FALSE,FALSE,FALSE,TRUE,NA,4,worms,418865,NA
TRUE,coral,pineapple coral,Dichocoenia stokesii,VU,FWS:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,289807,NA
TRUE,coral,pinnate spiny sea fan,Muricea pendula,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,177746,3164
TRUE,coral,pinnate spiny sea rod,Muricea pinnata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,287570,7384
TRUE,coral,pointed pencil coral,Madracis asperula,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,135211,NA
TRUE,coral,porcelain coral,Leptoseris hawaiiensis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207291,NA
TRUE,coral,porcelain coral,Leptoseris mycetoseroides,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,207283,NA
TRUE,coral,pore coral,Montipora capricornis,EN,IUCN:EN,25,FALSE,FALSE,FALSE,TRUE,NA,1,worms,287698,9198
TRUE,coral,porous cup coral,Balanophyllia (Balanophyllia) floridana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,286923,2712
TRUE,coral,porous sea rod,Pseudoplexaura flagellosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290880,4818
TRUE,coral,pretty cave coral,Tubastraea aurea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,367759,6300
TRUE,coral,purple anemone,Halcampoides purpureus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,592997,6357
TRUE,coral,purple gorgonian,Eugorgia rubens,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,289935,11712
TRUE,coral,purple sea plume,Antillogorgia acerosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,367982,4810
TRUE,coral,red soft coral,Gersemia rubiformis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,156103,734
TRUE,coral,regal sea fan,Leptogorgia hebes,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,177819,4313
TRUE,coral,reticulate anemone,Actinauge verrillii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,592915,3042
TRUE,coral,ridged cactus coral,Mycetophyllia lamarckiana,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,290427,NA
TRUE,coral,robust ivory tree coral,Oculina robusta,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287099,NA
TRUE,coral,rose anemone,Urticina crassicornis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,100832,1718
TRUE,coral,rose coral,Manicina areolata,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,290327,NA
TRUE,coral,rubbery zoanthid,Palythoa tuberculosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,220520,10377
TRUE,coral,sand-rose anemone,Urticina columbiana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283440,6804
TRUE,coral,scroll coral,Agaricia undata,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287917,NA
TRUE,coral,sea rod,Plexaura nina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,290802,11114
TRUE,coral,sea whip,Leptogorgia punicea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,418859,5155
TRUE,coral,sea whip,Leptogorgia virgulata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,158288,3182
TRUE,coral,sheet coral,Agaricia lamarcki,CR,FWS:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,287915,NA
TRUE,coral,shelf-knob sea rod,Eunicea succinea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,283262,6591
TRUE,coral,sinuous cactus coral,Isophyllia sinuosa,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,216134,NA
TRUE,coral,slender sea pen,Virgularia mirabilis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,128539,2960
TRUE,coral,slender sea pen,Stylatula elongata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,286695,4837
TRUE,coral,slimy sea plume,Antillogorgia americana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,708859,7322
