worms_id,botw_id,redlist_code,worms_id_url,scientific_names_dataset,scientific_names_dataset_url,scientific_name_accepted,taxon_rank,common_name,taxonomic_group,entity_descriptions,lead_agency,fws_esa,fws_esa_all,is_bcc
218419,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218419,Caranx melampygus,https://ecos.fws.gov/ecp/species/11367,Caranx melampygus,Species,"Bluefin Trevally, Omilu",Fishes,NA,FWS,LC,LC,FALSE
105794,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105794,Carcharhinus longimanus,https://ecos.fws.gov/ecp/species/10800,Carcharhinus longimanus,Species,Oceanic whitetip shark,Fishes,NA,NMFS,TN,TN,FALSE
107381,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=107381,Carcinus maenas,https://ecos.fws.gov/ecp/species/11371,Carcinus maenas,Species,Green Crab,Crustaceans,NA,FWS,LC,LC,FALSE
137205,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137205,Caretta caretta,https://ecos.fws.gov/ecp/species/1110,Caretta caretta,Species,Loggerhead sea turtle,Reptiles,"Loggerhead sea turtles originating from the South Pacific south of the equator, north of 60 degrees S. Lat., west of 67 degrees W. Long., and east of 141 degrees E. Long.; Mediterranean Sea DPS - Loggerhead sea turtles originating from the Mediterranean Sea east of 5 degrees 36 minues W. Long.; Northeast Atlantic Ocean DPS - Loggerhead sea turtles originating from the Northeast Atlantic Ocean north of the equator, south of 60 degrees N. Lat., and east of 40 degrees W. Long., except in the vicinity of the Strait of Gibraltar where the eastern boundary is 5 degrees 36 minutes W. Long; North Indian Ocean DPS - Loggerhead sea turtles originating from the North Indian Ocean north of the equator and south of 30? N. Lat; North Pacific Ocean DPS - Loggerhead sea turtles originating from the North Pacific north of the equator and south of 60 degrees N. Lat; Loggerhead sea turtles originating from the South Atlantic Ocean south of the equator, north of 60 degrees S. Lat., west of 20 degrees E. Long., and east of 67 degrees W. Long; Loggerhead sea turtles originating from the Southeast Indian Ocean south of the equator, north of 60 degrees S. Lat., and east of 80 degrees E. Long.; South Pacific Ocean south of the equator, north of 60degrees S. Lat., and west of 141 degrees E. Long; Loggerhead sea turtles originating from the Southwest Indian Ocean north of the equator, south of 30 degrees N. Lat., east of 20 degrees E. Long., and west of 80 degrees E. Long.; Northwest Atlantic Ocean DPS - Loggerhead sea turtles originating from the Northwest Atlantic Ocean west of 40 degrees W. Long",FWS and NMFS,EN,EN,FALSE
1484347,22728467,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484347,Catharus bicknelli,https://ecos.fws.gov/ecp/species/606,Catharus bicknelli,Species,Bicknell's thrush,Birds,Wherever found,FWS,LC,LC,TRUE
1484348,22708655,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484348,Catharus fuscescens,https://ecos.fws.gov/ecp/species/9475,Catharus fuscescens,Species,Veery,Birds,Wherever found,FWS,LC,LC,FALSE
289576,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=289576,Caulastraea echinulata,https://ecos.fws.gov/ecp/species/9372,Caulastraea echinulata,Species,No common name,Corals,Wherever found,NMFS,LC,LC,FALSE
280068,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280068,Centropomus undecimalis,https://ecos.fws.gov/ecp/species/11387,Centropomus undecimalis,Species,Common Snook,Fishes,NA,FWS,LC,LC,FALSE
159348,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159348,Centropristis striata,https://ecos.fws.gov/ecp/species/11389,Centropristis striata,Species,Black Sea Bass,Fishes,NA,FWS,LC,LC,FALSE
383555,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=383555,Cephalorhynchus hectori hectori,https://ecos.fws.gov/ecp/species/10641,Cephalorhynchus hectori hectori,Subspecies,South Island Hector's dolphin,Mammals,NA,NMFS,TN,TN,FALSE
368869,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=368869,Cephalorhynchus hectori maui,https://ecos.fws.gov/ecp/species/10639,Cephalorhynchus hectori maui,Subspecies,Maui dolphin,Mammals,NA,NMFS,EN,EN,FALSE
137130,22694861,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137130,Cepphus grylle,https://ecos.fws.gov/ecp/species/10412,Cepphus grylle,Species,Black Guillemot,Birds,Wherever found,FWS,LC,LC,TRUE
212611,22727487,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212611,Charadrius alexandrinus,https://ecos.fws.gov/ecp/species/9580,Charadrius alexandrinus,Species,Snowy Plover,Birds,Wherever found,FWS,LC,LC,TRUE
159125,22693811,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159125,Charadrius melodus,https://ecos.fws.gov/ecp/species/6039,Charadrius melodus,Species,Piping Plover,Birds,"[Great Lakes watershed DPS] - Great Lakes, watershed in States of IL, IN, MI, MN, NY, OH, PA, and WI and Canada (Ont.); [Atlantic Coast and Northern Great Plains populations] - Wherever found, except those areas where listed as endangered.",FWS,EN,EN,FALSE
366844,22693774,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=366844,Charadrius wilsonia,https://ecos.fws.gov/ecp/species/9722,Charadrius wilsonia,Species,Wilson's Plover,Birds,Wherever found,FWS,LC,LC,TRUE
137206,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137206,Chelonia mydas,https://ecos.fws.gov/ecp/species/6199,Chelonia mydas,Species,Green sea turtle,Reptiles,"Green sea turtles originating from the Central South Pacific Ocean, bounded by the following coordinates: 9 degrees N., 175 degrees W. in the northwest; 9 degrees N., 125 degrees W. in the northeast; 40 degrees S., 96 degrees W. in the southeast; 40 degrees S., 176 degrees E. in the southwest; and 13 degrees S., 171 degrees E. in the west; Green sea turtles originating from the Central West Pacific Ocean, bounded by the following coordinates: 41 degrees N., 146 degrees E. in the northwest; 41 degrees N., 169 degrees E. in the northeast; 9 degrees N., 175 degrees W. in the east; 13 degrees S., 171 degrees E. in the southeast; along the northern coast of the island of New Guinea; and 4.5 degrees N., 129 degrees E. in the west; Green sea turtles originating from the Mediterranean Sea, bounded by 5.5 degrees W. Long. in the west; Green sea turtles originating from the Central North Pacific Ocean, bounded by the following coordinates: 41 degrees N., 169 degrees E. in the northwest; 41 degrees N., 143 degrees W. in the northeast; 9 degrees N., 125 degrees W. in the southeast; and 9 degrees N., 175 degrees W. in the southwest Pacific coast of Mexico; Green sea turtles originating from the Eastern Indian and Western Pacific Oceans, bounded by the following lines and coordinates: 41 degrees N. Lat. in the north, 41 degrees N., 146 degrees E. in the northeast; 4.5 degrees N., 129 degrees E. in the southeast; along the southern coast of the island of New Guinea; along the western coast of Australia (west of 142 degrees E. Long.); 40 degrees S. Lat. in the south; and 84 degrees E. Long. in the east; Green sea turtles originating from the East Pacific Ocean, bounded by the following lines and coordinates: 41 degrees N., 143 degrees W. in the northwest; 41 degrees N. Lat. in the north; along the western coasts of the Americas; 40 degrees S. Lat. in the south; and 40 degrees S., 96 degrees W. in the southwest; Green sea turtles originating from the North Atlantic Ocean, bounded by the following lines and coordinates: 48 degrees N. Lat. in the north, along the western coasts of Europe and Africa (west of 5.5 degrees W. Long.); north of 19 degrees N. Lat. in the east; bounded by 19 degrees N., 65.1 degrees W. to 14 degrees N., 65.1 degrees W. then 14 degrees N., 77 degrees W. in the south and west; and along the eastern coasts of the Americas (north of 7.5 degrees N., 77 degrees W.); Green sea turtles originating from the North Indian Ocean, bounded by: Africa and Asia in the west and north; 84 degrees E. Long. in the east; and the equator in the south; Green sea turtles originating from the South Atlantic Ocean, bounded by the following lines and coordinates: along the northern and eastern coasts of South America (east of 7.5 degrees N., 77 degrees W.); 14 degrees N., 77 degrees W. to 14 degrees N., 65.1 degrees W. to 19 degrees N., 65.1 degrees W. in the north and west; 19 degrees N. Lat. in the northeast; 40 degrees S., 19 degrees E. in the southeast; and 40 degrees S. Lat. in the south; Green sea turtles originating from the Southwest Indian Ocean, bounded by the following lines: the equator to the north; 84 degrees E. Long. to the east; 40 degrees S. Lat. to the south; and 19 degrees E. Long (and along the eastern coast of Africa) in the west; Green sea turtles originating from the Southwest Pacific Ocean, bounded by the following lines and coordinates: along the southern coast of the island of New Guinea and the Torres Strait (east of 142 degrees E Long.); 13 degrees S., 171 degrees E. in the northeast; 40 degrees S., 176 degrees E. in the southeast; and 40 degrees S., 142 degrees E. in the southwest",FWS and NMFS,EN,EN,FALSE
1484366,22721191,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484366,Chondestes grammacus,https://ecos.fws.gov/ecp/species/9448,Chondestes grammacus,Species,Lark Sparrow,Birds,Wherever found,FWS,LC,LC,FALSE
137071,22680427,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137071,Clangula hyemalis,https://ecos.fws.gov/ecp/species/7238,Clangula hyemalis,Species,Long-tailed Duck,Birds,Wherever found,FWS,LC,LC,FALSE
1500054,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1500054,Clemmys guttata,https://ecos.fws.gov/ecp/species/9264,Clemmys guttata,Species,Spotted turtle,Reptiles,Wherever found,FWS,LC,LC,FALSE
151159,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=151159,Clupea pallasii,https://ecos.fws.gov/ecp/species/11018,Clupea pallasii,Species,Pacific Herring,Fishes,NA,FWS,LC,LC,FALSE
1484379,22726404,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484379,Colaptes auratus,https://ecos.fws.gov/ecp/species/9222,Colaptes auratus,Species,Northern Flicker,Birds,Wherever found,FWS,LC,LC,FALSE
158725,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158725,Coregonus artedi,https://ecos.fws.gov/ecp/species/11399,Coregonus artedi,Species,Lake Herring,Fishes,NA,FWS,LC,LC,FALSE
127179,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127179,Coregonus autumnalis,https://ecos.fws.gov/ecp/species/11401,Coregonus autumnalis,Species,Arctic Cisco,Fishes,NA,FWS,LC,LC,FALSE
254567,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254567,Coregonus laurettae,https://ecos.fws.gov/ecp/species/11409,Coregonus laurettae,Species,Bering Cisco,Fishes,NA,FWS,LC,LC,FALSE
254568,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254568,Coregonus pidschian,https://ecos.fws.gov/ecp/species/11413,Coregonus pidschian,Species,Humpback Whitefish,Fishes,NA,FWS,LC,LC,FALSE
127181,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127181,Coregonus sardinella,https://ecos.fws.gov/ecp/species/11415,Coregonus sardinella,Species,Least Cisco,Fishes,NA,FWS,LC,LC,FALSE
126148,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126148,Cottus sp.,https://ecos.fws.gov/ecp/species/5634,Cottus,Genus,Bluestone sculpin,Fishes,Wherever found,FWS,LC,LC,FALSE
274366,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274366,Cottus aleuticus,https://ecos.fws.gov/ecp/species/11417,Cottus aleuticus,Species,Coastrange Sculpin,Fishes,NA,FWS,LC,LC,FALSE
274368,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274368,Cottus asper,https://ecos.fws.gov/ecp/species/11419,Cottus asper,Species,Prickly Sculpin,Fishes,NA,FWS,LC,LC,FALSE
578660,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=578660,Cottus bairdii,https://ecos.fws.gov/ecp/species/8059,Cottus bairdii,Species,Malheur mottled sculpin,Fishes,Wherever found,FWS,LC,LC,FALSE
241261,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=241261,Crangon franciscorum,https://ecos.fws.gov/ecp/species/11021,Crangon franciscorum,Species,California Bay Shrimp,Fishes,NA,FWS,LC,LC,FALSE
140657,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140657,Crassostrea virginica,https://ecos.fws.gov/ecp/species/11441,Crassostrea virginica,Species,Eastern Oyster,Clams,NA,FWS,LC,LC,FALSE
422566,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=422566,Crocodylus acutus,https://ecos.fws.gov/ecp/species/6604,Crocodylus acutus,Species,American crocodile,Reptiles,"Wherever found, except in U.S.A. (FL); U.S.A. (FL)",FWS,EN,EN,FALSE
1476232,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1476232,Crocodylus moreletii,https://ecos.fws.gov/ecp/species/1107,Crocodylus moreletii,Species,Morelet's crocodile,Reptiles,Wherever found,FWS,LC,LC,FALSE
344030,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344030,Crocodylus porosus,https://ecos.fws.gov/ecp/species/3107,Crocodylus porosus,Species,Saltwater crocodile,Reptiles,"Wherever found, except Papua New Guinea and Australia; Australia",FWS,EN,EN,FALSE
1478618,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1478618,Crocodylus rhombifer,https://ecos.fws.gov/ecp/species/6765,Crocodylus rhombifer,Species,Cuban crocodile,Reptiles,Wherever found,FWS,EN,EN,FALSE
1478596,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1478596,Crocodylus siamensis,https://ecos.fws.gov/ecp/species/26,Crocodylus siamensis,Species,Siamese crocodile,Reptiles,Wherever found,FWS,EN,EN,FALSE
1516540,22684434,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1516540,Crotophaga ani,https://ecos.fws.gov/ecp/species/1754,Crotophaga ani,Species,Smooth-billed ani,Birds,Wherever found,FWS,LC,LC,TRUE
280461,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280461,Cymatogaster aggregata,https://ecos.fws.gov/ecp/species/11011,Cymatogaster aggregata,Species,Shiner Perch,Fishes,NA,FWS,LC,LC,FALSE
159312,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159312,Cynoscion nebulosus,https://ecos.fws.gov/ecp/species/11445,Cynoscion nebulosus,Species,Spotted Seatrout,Fishes,NA,FWS,LC,LC,FALSE
159313,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159313,Cynoscion regalis,https://ecos.fws.gov/ecp/species/11447,Cynoscion regalis,Species,Weakfish,Fishes,NA,FWS,LC,LC,FALSE
159283,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159283,Cyprinodon,https://ecos.fws.gov/ecp/species/6520,Cyprinodon,Genus,Palomas pupfish,Fishes,Wherever found,FWS,LC,LC,FALSE
1484421,22686440,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484421,Cypseloides niger,https://ecos.fws.gov/ecp/species/8878,Cypseloides niger,Species,Black Swift,Birds,Wherever found,FWS,LC,LC,TRUE
1042835,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1042835,Agonostomus monticola,https://ecos.fws.gov/ecp/species/11181,Dajaus monticola,Species,Mountain Mullet,Fishes,NA,FWS,LC,LC,FALSE
1566234,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1566234,Dasyurus viverrinus,https://ecos.fws.gov/ecp/species/7961,Dasyurus viverrinus,Species,Eastern native-cat,Mammals,Wherever found,FWS,EN,EN,FALSE
137115,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137115,Delphinapterus leucas,https://ecos.fws.gov/ecp/species/9158,Delphinapterus leucas,Species,beluga whale,Mammals,Cook Inlet DPS See 50 CFR 224.101,NMFS,EN,EN,FALSE
1300950,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1300950,Branchinella lithaca,https://ecos.fws.gov/ecp/species/6407,Dendrocephalus (Dendrocephalinus) lithaca,Species,Stone Mountain fairy shrimp,Crustaceans,Wherever found,FWS,LC,LC,FALSE
422568,22679770,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=422568,Dendrocygna arborea,https://ecos.fws.gov/ecp/species/6973,Dendrocygna arborea,Species,West Indian Whistling-Duck,Birds,Puerto Rico,FWS,LC,LC,TRUE
418865,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418865,Dendrogyra cylindrus,https://ecos.fws.gov/ecp/species/9309,Dendrogyra cylindrus,Species,Pillar Coral,Corals,Wherever found,NMFS,TN,TN,FALSE
137209,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137209,Dermochelys coriacea,https://ecos.fws.gov/ecp/species/1493,Dermochelys coriacea,Species,Leatherback sea turtle,Reptiles,Wherever found,FWS and NMFS,EN,EN,FALSE
1325223,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1325223,Dexteria floridana,https://ecos.fws.gov/ecp/species/9203,Dexteria floridana,Species,Florida fairy shrimp,Crustaceans,Wherever found,FWS,LC,LC,FALSE
289807,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=289807,Dichocoenia stokesi,https://ecos.fws.gov/ecp/species/9316,Dichocoenia stokesii,Species,Elliptical Star Coral,Corals,Wherever found,NMFS,LC,LC,FALSE
159700,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159700,Dormitator maculatus,https://ecos.fws.gov/ecp/species/11105,Dormitator maculatus,Species,Fat Sleeper,Fishes,NA,FWS,LC,LC,FALSE
159600,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159600,Dorosoma cepedianum,https://ecos.fws.gov/ecp/species/11498,Dorosoma cepedianum,Species,Gizzard Shad,Fishes,NA,FWS,LC,LC,FALSE
276310,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276310,Dorosoma petenense,https://ecos.fws.gov/ecp/species/11499,Dorosoma petenense,Species,Threadfin Shad,Fishes,NA,FWS,LC,LC,FALSE
220227,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=220227,Dugong dugon,https://ecos.fws.gov/ecp/species/6186,Dugong dugon,Species,Dugong,Mammals,Wherever found,FWS,EN,EN,FALSE
446492,22696977,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=446492,Egretta eulophotes,https://ecos.fws.gov/ecp/species/8354,Egretta eulophotes,Species,Chinese egret,Birds,Wherever found,FWS,EN,EN,FALSE
422580,22696916,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=422580,Egretta rufescens,https://ecos.fws.gov/ecp/species/7617,Egretta rufescens,Species,Reddish Egret,Birds,Wherever found,FWS,LC,LC,TRUE
1484432,22695017,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484432,Elanoides forficatus,https://ecos.fws.gov/ecp/species/8938,Elanoides forficatus,Species,Swallow-tailed Kite,Birds,Wherever found,FWS,LC,LC,TRUE
1718415,22695028,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1718415,Elanus caeruleus,https://ecos.fws.gov/ecp/species/147,Elanus caeruleus,Species,Black-winged kite,Birds,Wherever found,FWS,LC,LC,FALSE
277793,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277793,Eleotris amblyopsis,https://ecos.fws.gov/ecp/species/12015,Eleotris amblyopsis,Species,Largescaled Spinycheek Sleeper,Fishes,NA,FWS,LC,LC,FALSE
277805,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277805,Eleotris pisonis,https://ecos.fws.gov/ecp/species/11135,Eleotris pisonis,Species,Spinycheek Sleeper,Fishes,NA,FWS,LC,LC,FALSE
1484436,22699848,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484436,Empidonax traillii,https://ecos.fws.gov/ecp/species/3482,Empidonax traillii,Species,Willow Flycatcher,Birds,Wherever found,FWS,LC,LC,TRUE
1484438,22699842,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484438,Empidonax virescens,https://ecos.fws.gov/ecp/species/9413,Empidonax virescens,Species,Acadian Flycatcher,Birds,Wherever found,FWS,LC,LC,FALSE
242598,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=242598,Enhydra lutris,https://ecos.fws.gov/ecp/species/11341,Enhydra lutris,Species,Sea Otter,Mammals,NA,FWS,LC,LC,FALSE
242600,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=242600,Enhydra lutris kenyoni,https://ecos.fws.gov/ecp/species/2884,Enhydra lutris kenyoni,Subspecies,Northern Sea Otter,Mammals,"Southwest Alaska, from Attu Island to Western Cook Inlet, including Bristol Bay, the Kodiak Archipelago, and the Barren Islands; Northern Sea Otter Stock in Washington State; Southcentral Alaska Northern Sea Otter Stock; Southeast Alaska Northern Sea Otter Stock; Wherever found",FWS,TN,TN,FALSE
242601,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=242601,Enhydra lutris nereis,https://ecos.fws.gov/ecp/species/8560,Enhydra lutris nereis,Subspecies,Southern sea otter,Mammals,Wherever found,FWS,TN,TN,FALSE
314348,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=314348,Lampetra tridentata ssp.; Entosphenus tridentatus,https://ecos.fws.gov/ecp/species/4401,Entosphenus tridentatus,Species,Goose Lake lamprey / Pacific lamprey / Pacific lamprey / Pacific Lamprey,Fishes,Wherever Found; Pacific; Wherever found; NA,FWS,LC,LC,FALSE
159222,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159222,Epinephelus striatus,https://ecos.fws.gov/ecp/species/10529,Epinephelus striatus,Species,Nassau grouper,Fishes,NA,NMFS,TN,TN,FALSE
