dataset_id,variable,fill_value,color_bar_maximum,color_bar_minimum,ioos_category,long_name,units,color_bar_scale,standard_name,color_bar_palette
no3_ssp245_2020_2100_depthmax,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmax,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp370_2020_2100_depthmax,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmax,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmax,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmax,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmax,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmax,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmax,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp460_2020_2100_depthmax,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmax,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmax,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmax,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmax,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmax,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmax,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp585_2020_2100_depthmax,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmax,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmax,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmax,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmax,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmax,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmax,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_baseline_2000_2018_depthmean,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthmean,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthmean,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthmean,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthmean,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthmean,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmean,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmean,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmean,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmean,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmean,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmean,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmean,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp126_2020_2100_depthmean,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmean,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmean,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmean,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmean,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmean,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmean,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp245_2020_2100_depthmean,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmean,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmean,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmean,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmean,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmean,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmean,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp370_2020_2100_depthmean,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmean,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmean,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmean,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmean,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmean,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmean,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp460_2020_2100_depthmean,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmean,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmean,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmean,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmean,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmean,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmean,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp585_2020_2100_depthmean,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmean,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmean,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmean,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmean,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmean,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmean,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_baseline_2000_2018_depthmin,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthmin,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthmin,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthmin,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthmin,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthmin,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmin,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmin,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmin,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmin,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmin,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmin,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthmin,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp126_2020_2100_depthmin,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmin,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmin,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmin,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmin,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmin,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthmin,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp245_2020_2100_depthmin,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmin,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmin,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmin,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmin,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmin,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthmin,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp370_2020_2100_depthmin,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmin,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmin,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmin,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmin,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmin,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp370_2020_2100_depthmin,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp460_2020_2100_depthmin,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmin,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmin,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmin,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmin,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmin,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp460_2020_2100_depthmin,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp585_2020_2100_depthmin,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmin,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmin,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmin,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmin,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmin,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp585_2020_2100_depthmin,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_baseline_2000_2018_depthsurf,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthsurf,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthsurf,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthsurf,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthsurf,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_baseline_2000_2018_depthsurf,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthsurf,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthsurf,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthsurf,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthsurf,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthsurf,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthsurf,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp119_2020_2100_depthsurf,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp126_2020_2100_depthsurf,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthsurf,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthsurf,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthsurf,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthsurf,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthsurf,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp126_2020_2100_depthsurf,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp245_2020_2100_depthsurf,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthsurf,no3_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthsurf,no3_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthsurf,no3_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthsurf,no3_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthsurf,no3_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
no3_ssp245_2020_2100_depthsurf,no3_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Nitrate,MMol' 'M-3,NA,NA,NA
no3_ssp370_2020_2100_depthsurf,no3_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Nitrate,MMol' 'M-3,NA,mole_concentration_of_nitrate_in_sea_water,NA
